dataset,shot,model,accuracy_mean,accuracy_std,successful_runs,elapsed_mean_sec,rho_mean,pressure_mean,boundary_mean,crowding_mean,compactness_mean
JapaneseVowels,1,cosco,0.709009009009009,0.051729287279119296,3,2.3333333333333335,,,,,
JapaneseVowels,1,cosco_geometry_rho,0.718918918918919,0.06789111722746197,3,2.6666666666666665,0.10802628754085357,0.4052941535071521,0.0,0.37920181519455376,0.0
JapaneseVowels,10,cosco,0.9072072072072072,0.016291118306328886,3,12.44,,,,,
JapaneseVowels,10,cosco_geometry_rho,0.9027027027027027,0.022122575059114722,3,10.966666666666667,0.10418495602766698,0.38322203727137066,0.13215522463433446,0.38705772823757595,0.4120159735282262
